"TimeCreated","Id","LevelDisplayName","Message"
"25/07/2025 2:13:05 pm","109","Information","The kernel power manager has initiated a shutdown transition.

Action: Power Action Reboot 
Event Code: 0x0 
Reason: Kernel API"
"25/07/2025 2:13:02 pm","7024","Error","The Background Intelligent Transfer Service service terminated with the following service-specific error: 
A system shutdown is in progress. "
"25/07/2025 2:13:02 pm","16392","Error","The BITS service failed to start.  Error 0x8007045B."
"25/07/2025 2:13:01 pm","117","Information","Delete URL group 0xFE00000420000001. Status 0x0. Process Id 0xF50 Executable path \Device\HarddiskVolume4\Windows\System32\svchost.exe, User S-1-5-19"
"25/07/2025 2:13:01 pm","114","Information","Removed URL (http://*:5357/25ead40d-dca1-4be6-9237-07714c7e7bde/) from URL group (0xFE00000420000001). Process Id 0xF50 Executable path \Device\HarddiskVolume4\Windows\System32\svchost.exe, User S-1-5-19"
"25/07/2025 2:13:00 pm","1025","Information","The TPM was successfully provisioned and is now ready for use."
"25/07/2025 2:13:00 pm","1031","Information","The triggering of the NGC certificate enrollment task failed."
"25/07/2025 2:13:00 pm","1282","Information","The TBS device identifier has been generated."
"25/07/2025 2:13:00 pm","4001","Information","WLAN AutoConfig service has successfully stopped.
"
"25/07/2025 2:13:00 pm","50037","Information","DHCPv4 client service is stopped. ShutDown Flag value is 1"
"25/07/2025 2:13:00 pm","51057","Information","DHCPv6 client service stop is almost done.DHCP Context Ref count is 1"
"25/07/2025 2:13:00 pm","51057","Information","DHCPv6 client service stop is almost done.DHCP Context Ref count is 1"
"25/07/2025 2:13:00 pm","51057","Information","DHCPv6 client service stop is almost done.DHCP Context Ref count is 1"
"25/07/2025 2:13:32 pm","6013","Information","The system uptime is 11 seconds."
"25/07/2025 2:13:32 pm","6005","Information","The Event log service was started."
"25/07/2025 2:13:32 pm","6009","Information","Microsoft (R) Windows (R) 10.00. 26100  Multiprocessor Free."
"25/07/2025 2:13:00 pm","50106","Information","DHCPv4 is waiting on DHCPv6 service to stop"
"25/07/2025 2:13:00 pm","51047","Information","DHCPv6 client service is stopped. ShutDown Flag value is 1"
"25/07/2025 2:13:00 pm","50105","Information","DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT"
"25/07/2025 2:13:00 pm","50104","Information","DHCPv4 client received shutdown notification"
"25/07/2025 2:13:00 pm","6006","Information","The Event log service was stopped."
"25/07/2025 2:12:59 pm","2","Information","Secure Trustlet Id 6 and Pid 7864 stopped with status STATUS_SUCCESS."
"25/07/2025 2:12:58 pm","1074","Information","The process C:\WINDOWS\servicing\TrustedInstaller.exe (GALANT) has initiated the restart of computer GALANT on behalf of user NT AUTHORITY\SYSTEM for the following reason: Operating System: Upgrade (Planned)
 Reason Code: 0x80020003
 Shutdown Type: restart
 Comment: "
"25/07/2025 2:12:57 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"25/07/2025 2:12:56 pm","1","Information","Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 7864 started with status STATUS_SUCCESS."
"25/07/2025 2:12:56 pm","5","Information","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"25/07/2025 2:12:56 pm","18","Information","This event triggers the Trusted Platform Module (TPM) provisioning/status check to run."
"25/07/2025 2:12:55 pm","4000","Information","WLAN AutoConfig service has successfully started.
"
"25/07/2025 2:12:55 pm","7026","Information","The following boot-start or system-start driver(s) did not load: 
dam
uiomap"
"25/07/2025 2:12:55 pm","1038","Information","Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000028-0000000000.json for detailed information on what checks were made."
"25/07/2025 2:12:55 pm","1041","Information","Pre-attestation health check detailed information: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
"25/07/2025 2:12:52 pm","34",,
"25/07/2025 2:12:52 pm","113","Information","Attempted to add URL (http://*:5357/25ead40d-dca1-4be6-9237-07714c7e7bde/) to URL group (0xFE00000420000001). Status: 0x0. Process Id 0xF50 Executable path \Device\HarddiskVolume4\Windows\System32\svchost.exe, User S-1-5-19"
"25/07/2025 2:12:52 pm","111","Information","Create URL group 0xFE00000420000001. Status 0x0. Process Id 0xF50 Executable path \Device\HarddiskVolume4\Windows\System32\svchost.exe, User S-1-5-19"
"25/07/2025 2:12:51 pm","1","Information","() Starting up the User Interface Driver for VMware Virtual Networks."
"25/07/2025 2:12:51 pm","10","Information","() Starting up the Bridge Driver for VMware Virtual Networks."
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:80/116B50EB-ECE2-41ac-8429-9F9E963361B7/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL https://+:443/C574AC30-5794-4AEE-B1BB-6651C5315029/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:80/0131501b-d67f-491b-9a40-c4bf27bcb4d4/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:3387/rdp/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL https://+:3392/rdp/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:10243/WMPNSSv4/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL https://+:10245/WMPNSSv4/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:10247/apps/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL https://+:443/sra_{BA195980-CD49-458b-9E23-C84EE0ADCD75}/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:10246/MDEServer/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:5985/wsman/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:47001/wsman/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL https://+:5986/wsman/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://*:2869/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL https://*:5358/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://+:80/Temporary_Listen_Addresses/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","112","Information","Attempted to reserve URL http://*:5357/. Status 0x0. Process Id 0x4 Executable path , User S-1-5-18"
"25/07/2025 2:12:51 pm","51046","Information","DHCPv6 client service is started"
"25/07/2025 2:12:51 pm","50036","Information","DHCPv4 client service is started"
"25/07/2025 2:12:51 pm","50103","Information","DHCPv4 client registered for shutdown notification"
"25/07/2025 2:12:51 pm","50036","Information","DHCPv4 client service is started"
"25/07/2025 2:12:51 pm","6","Information","File System Filter 'bindflt' (10.0, ?2032?-?10?-?09T14:28:18.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:51 pm","6","Information","File System Filter 'storqosflt' (10.0, ?2021?-?03?-?19T18:47:34.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:51 pm","6","Information","File System Filter 'UnionFS' (10.0, ?2047?-?02?-?21T19:01:20.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:51 pm","6","Information","File System Filter 'CldFlt' (10.0, ?2067?-?09?-?21T10:58:54.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:51 pm","1","Information","File System Filter 'CldFlt' (Version 10.0, ?2067?-?09?-?21T10:58:54.000000000Z) unloaded successfully."
"25/07/2025 2:12:51 pm","6","Information","File System Filter 'CldFlt' (10.0, ?2067?-?09?-?21T10:58:54.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:50 pm","6","Information","File System Filter 'luafv' (10.0, ?2105?-?10?-?05T13:54:15.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:50 pm","6","Information","File System Filter 'wcifs' (10.0, ?2053?-?03?-?11T12:36:57.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:50 pm","6","Information","File System Filter 'bfs' (10.0, ?2028?-?09?-?07T11:23:58.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:47 pm","16983","Information","The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
"
"25/07/2025 2:12:47 pm","16977","Information","The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
"
"25/07/2025 2:12:47 pm","16962","Information","Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651."
"25/07/2025 2:12:47 pm","5","Information","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"25/07/2025 2:12:47 pm","6156","Information","Credential Guard auto enablement status.

Hardware Requirements for Virtualization Based Security:	1
Domain Joined:	0
Azure AD Joined:	0
 Licensed for Credential Guard:	0
Domain Controller:	0"
"25/07/2025 2:12:47 pm","12","Information","LSASS.exe was started as a protected process with level: 4."
"25/07/2025 2:12:47 pm","18","Information","VBS Key Isolation was started and will protect VSM-isolated keys."
"25/07/2025 2:12:47 pm","1","Information","Secure Trustlet \??\C:\WINDOWS\system32\lsaiso.exe Id 1 and Pid 1176 started with status STATUS_SUCCESS."
"25/07/2025 2:12:47 pm","5","Information","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"25/07/2025 2:12:47 pm","14","Information","Credential Guard configuration:

Registry Configuration: 0x0
Test Configuration: 0
Auto Enablement: 0"
"25/07/2025 2:12:46 pm","23","Information","Boot App Anti-Rollback: Initialize Completed with status:
HRESULT: The operation completed successfully.
New timer needed: false
New timer waiting for system update completion: false
Previous latch timer exists but disabled by registry: false
"
"25/07/2025 2:12:46 pm","25","Information","Boot App Anti-Rollback: Previous timer resumed with status:

HRESULT: The operation completed successfully.
Previous timer present: true
Start time: ?2025?-?07?-?14T03:45:20.325066200Z
Grace period: 51840000000000
Attempted recovery enforcement succeeded: false
"
"25/07/2025 2:12:46 pm","24","Information","Boot App Anti-Rollback: Timer start completed with status:

Win32Error: 0
Start time: ?2025?-?07?-?14T03:45:20.325066200Z
Grace period: 51840000000000
Due time: ?2025?-?09?-?12T03:45:20.325066200Z
"
"25/07/2025 2:12:46 pm","19","Information","Virtualization Based Security new timer creation status

HRESULT: The operation completed successfully.
New latch timer needed: false
New latch timer waiting for system update completion: false
Previous latch timer exists but disabled by registry: false
Policy file exists: false
"
"25/07/2025 2:12:45 pm","32","Information","Intel(R) Ethernet Connection (10) I219-V
 Network link has been established at 1Gbps full duplex.
"
"25/07/2025 2:12:44 pm","24","Information","The time zone information was refreshed with exit reason 0. Current time zone bias is -480."
"25/07/2025 2:12:44 pm","98","Information","Volume \\?\Volume{ddd6c4f8-6d54-4b4c-944e-2557f6e572bb} (\Device\HarddiskVolume5) is healthy.  No action is needed."
"25/07/2025 2:12:43 pm","98","Information","Volume D: (\Device\HarddiskVolume6) is healthy.  No action is needed."
"25/07/2025 2:12:42 pm","219","Warning","The driver \Driver\WUDFRd failed to load.
Device: HID\VID_0B0E&PID_2327&MI_03&Col01\7&2275975a&0&0000
Status: 0xC0000365"
"25/07/2025 2:12:42 pm","10118","Information","UMDF reflector is unable to connect to service control manager (SCM). This is expected during boot, when SCM has not started yet. Will retry when it starts."
"25/07/2025 2:12:42 pm","2","Information","Intel(R) Management Engine Interface driver has started successfully."
"25/07/2025 2:12:41 pm","55","Information","Processor 11 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 9 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 7 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 5 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 3 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 1 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 10 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 8 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 6 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 4 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 2 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 41
Minimum throttle percentage: 3"
"25/07/2025 2:12:41 pm","55","Information","Processor 0 in group 0 exposes the following power management capabilities:

Idle state type: ACPI Idle (C) States (2 state(s))

Performance state type: ACPI Collaborative Processor Performance Control
Nominal Frequency (MHz): 2904
Maximum performance percentage: 879
Minimum performance percentage: 27
Minimum throttle percentage: 3"
"25/07/2025 2:12:37 pm","36","Information","() Starting up the Adapter Driver for VMware Virtual Networks."
"25/07/2025 2:12:37 pm","172","Information","Connectivity state in standby: Disconnected, Reason: NIC compliance"
"25/07/2025 2:12:37 pm","41","Critical","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly."
"25/07/2025 2:12:37 pm","125","Information","ACPI thermal zone \_TZ.TZ00 has been enumerated.             
_PSV = 0K             
_TC1 = 0             
_TC2 = 0             
_TSP = 0ms             
_AC0 = 357K             
_AC1 = 328K             
_AC2 = 323K             
_AC3 = 318K             
_AC4 = 313K             
_AC5 = 0K             
_AC6 = 0K             
_AC7 = 0K             
_AC8 = 0K             
_AC9 = 0K             
_CRT = 378K             
_HOT = 0K             
minimum throttle = 0             
_CR3 = 0K"
"25/07/2025 2:12:37 pm","6","Information","File System Filter 'npsvctrig' (10.0, ?1978?-?05?-?14T17:13:30.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:37 pm","6","Information","File System Filter 'edevmonm' (10.0, ?2025?-?06?-?05T00:26:18.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:37 pm","6","Information","File System Filter 'UCPD' (10.0, ?2007?-?02?-?05T13:30:28.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:37 pm","6","Information","File System Filter 'eamonm' (10.0, ?2025?-?06?-?05T00:26:29.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:37 pm","6","Information","File System Filter 'FileCrypt' (10.0, ?2075?-?09?-?01T06:07:07.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:37 pm","98","Information","Volume C: (\Device\HarddiskVolume4) is healthy.  No action is needed."
"25/07/2025 2:12:36 pm","6","Information","File System Filter 'Wof' (10.0, ?2033?-?09?-?03T07:41:44.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:36 pm","6","Information","File System Filter 'DLMFENC' (10.0, ?2024?-?10?-?23T23:37:11.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:36 pm","6","Information","File System Filter 'FileInfo' (10.0, ?2093?-?04?-?02T09:29:43.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:36 pm","6","Information","File System Filter 'WinSetupMon' (10.0, ?2105?-?10?-?12T16:18:03.000000000Z) has successfully loaded and registered with Filter Manager."
"25/07/2025 2:12:35 pm","16","Information","IOMMU fault reporting has been initialized."
"25/07/2025 2:12:35 pm","20","Information","The leap second configuration has been updated.
Reason: Leap second data initialized from registry during boot
Leap seconds enabled: true
New leap second count: 0
Old leap second count: 0"
"25/07/2025 2:12:35 pm","30","Information","The firmware reported boot metrics."
"25/07/2025 2:12:35 pm","3","Information","Secure Kernel started with status STATUS_SUCCESS and flags HvciEnabled,HvciStrictMode."
"25/07/2025 2:12:35 pm","167","Warning","The hypervisor did not enable mitigations for side channel vulnerabilities for virtual machines because HyperThreading is enabled. To enable mitigations for virtual machines, disable HyperThreading."
"25/07/2025 2:12:35 pm","165","Information","Hypervisor configured mitigations for CVE-2019-11091, CVE-2018-12126, CVE-2018-12127, CVE-2018-12130 for virtual machines.

Processor not affected: true
Processor family not affected: false
Processor supports microarchitectural buffer flush: true
Buffer flush needed: true
"
"25/07/2025 2:12:35 pm","156","Information","Hypervisor configured mitigations for CVE-2018-3646 for virtual machines.

Processor not affected: true
Processor family not affected: false
Processor supports cache flush: true
HyperThreading enabled: true
Parent hypervisor applies mitigations: false
Mitigations disabled by bcdedit: false
Mitigations enabled: true
Cache flush needed: false
"
"25/07/2025 2:12:35 pm","129","Information","Hypervisor initialized I/O remapping.

Hardware present: false
Hardware enabled: false
Policy: 0x0
Enabled features: 0x0
Internal information: 0x0
Problems: 0x0
Additional information: 0x0"
"25/07/2025 2:12:35 pm","2","Information","Hypervisor scheduler type is 0x4."
"25/07/2025 2:12:35 pm","1","Information","Hypervisor successfully started."
"25/07/2025 2:12:35 pm","27","Information","The boot type was 0x0."
"25/07/2025 2:12:35 pm","25","Information","The boot menu policy was 0x1."
"25/07/2025 2:12:35 pm","238","Information","EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ?2025?-?07?-?25T14:12:34.000000000Z."
"25/07/2025 2:12:51 pm","6013","Information","The system uptime is 16 seconds."
"25/07/2025 2:12:51 pm","6005","Information","The Event log service was started."
"25/07/2025 2:12:51 pm","6009","Information","Microsoft (R) Windows (R) 10.00. 26100  Multiprocessor Free."
"25/07/2025 2:12:51 pm","6008","Error","The previous system shutdown at 11:09:55 PM on ?7/?24/?2025 was unexpected."
"25/07/2025 2:12:35 pm","247","Information","Unable to load Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Reason: Failed to apply firmware."
"25/07/2025 2:12:35 pm","20","Information","The last shutdown's success status was true. The last boot's success status was true."
"25/07/2025 2:12:35 pm","32","Information","The bootmgr spent 0 ms waiting for user input."
"25/07/2025 2:12:35 pm","18","Information","There are 0x1 boot options on this system."
"25/07/2025 2:12:35 pm","32","Information","The bootmgr spent 0 ms waiting for user input."
"25/07/2025 2:12:35 pm","18","Information","There are 0x1 boot options on this system."
"25/07/2025 2:12:35 pm","29","Error","Windows failed fast startup with error status 0xC00000D4."
"25/07/2025 2:12:35 pm","153","Information","Virtualization-based security (policies: VBS Enabled,VSM Required,Hvci,Boot Chain Signer Soft Enforced) is enabled due to VBS registry configuration."
"25/07/2025 2:12:35 pm","25","Information","The system time was initialized to ?2025?-?07?-?25T06:12:35.500000000Z. 

Loader time: ?2025?-?07?-?25T06:12:34.000000000Z
Internal boot flags: 0x2
HAL RTC error code: 0x0
RTC time is in UTC: false
Soft boot: false
Success: true
Phase: 0"
"25/07/2025 2:12:35 pm","12","Information","The operating system started at system time ?2025?-?07?-?25T06:12:35.500000000Z."
"25/07/2025 12:26:48 pm","16","Information","The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Photos_2025.11070.8001.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"25/07/2025 12:26:21 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:17 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:15 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:15 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:15 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:13 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:13 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:12 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:11 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:11 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:09 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:09 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:07 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:07 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:04 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:03 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:03 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:26:03 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:25:49 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:25:47 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:25:47 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:25:47 pm","44","Information","Windows Update started downloading an update."
"25/07/2025 12:20:57 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"25/07/2025 12:19:58 pm","37","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->20.189.79.72:123)."
"25/07/2025 12:19:58 pm","158","Information","The time provider 'VMICTimeProvider' has indicated that the current hardware and operating environment is not supported and has stopped. This behavior is expected for VMICTimeProvider on non-HyperV-guest environments. This may be the expected behavior for the current provider in the current operating environment as well."
"25/07/2025 12:19:27 pm","566","Information","The system session has transitioned from 32 to 33.

Reason SessionUnlock 

BootId: 19"
"25/07/2025 12:18:52 pm","7040","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"25/07/2025 12:09:38 pm","1","Information","The system time has changed to ?2025?-?07?-?25T04:09:38.022435500Z from ?2025?-?07?-?25T04:09:38.021577200Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume4\Windows\System32\svchost.exe' (PID 8228).

RTC time: ?2025?-?07?-?25T12:09:38.022435500Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"25/07/2025 12:09:38 pm","24","Information","The time zone information was refreshed with exit reason 0. Current time zone bias is -480."
"25/07/2025 12:09:38 pm","1","Information","The system time has changed to ?2025?-?07?-?25T04:09:38.020643000Z from ?2025?-?07?-?25T04:09:38.020602800Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume4\Windows\System32\svchost.exe' (PID 8228).

RTC time: ?2025?-?07?-?25T12:09:38.020643000Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"25/07/2025 12:09:38 pm","24","Information","The time zone information was refreshed with exit reason 0. Current time zone bias is -480."
"25/07/2025 12:09:38 pm","35","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->20.189.79.72:123) with reference id 1213185300. Current local stratum number is 4."
"25/07/2025 12:09:38 pm","1","Information","The system time has changed to ?2025?-?07?-?25T04:09:38.018344700Z from ?2025?-?07?-?25T04:09:40.803950700Z.
Time Delta: -2785 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume4\Windows\System32\svchost.exe' (PID 8228).

RTC time: ?2025?-?07?-?25T12:09:38.018344700Z
Current time zone bias: -480
RTC time is in UTC: false
System time was based on RTC time: false"
"25/07/2025 12:09:38 pm","24","Information","The time zone information was refreshed with exit reason 0. Current time zone bias is -480."
"25/07/2025 12:09:24 pm","37","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->20.189.79.72:123)."
"25/07/2025 12:08:51 pm","7001","Information","User Logon Notification for Customer Experience Improvement Program"
"25/07/2025 12:08:47 pm","1038","Information","Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000027-0000000002.json for detailed information on what checks were made."
